login_account,privilege_level,page_url,operation_time,operation_content
a68d7520-f4d0-471a-8405-05d7382b6ede,2,/products/cyber-security/protection-status/overview,2025/09/01 03:13:51,Encrypted data transfer via Android Tablet: 150****8211 - User: a68d7520-f4d0-471a-8405-05d7382b6ede
192cfd57-6e17-4f2b-b25e-5f23cd8cbbb4,2,/hr/organizational-effectiveness/labor-cost-analysis,2025/09/01 03:15:02,Encrypted data transfer via macOS PC: 152****6917 - User: 192cfd57-6e17-4f2b-b25e-5f23cd8cbbb4
8afd3c90-ba07-4cf2-8ffd-91a974b344bb,2,/products/enterprise-email/activity-statistics,2025/09/01 04:05:08,Encrypted data transfer via Windows PC: 158****4705 - User: 8afd3c90-ba07-4cf2-8ffd-91a974b344bb
cc7d2812-b96d-4e32-87f9-1f4df18f166c,2,/products/cdn/traffic-distribution/analysis-report,2025/09/01 04:05:49,"Secure data operation using Windows PC: Email: zhao****88@example.com, Phone: 136****3647 - Account: cc7d2812-b96d-4e32-87f9-1f4df18f166c"
f26b0db4-ca7c-4f2f-95fd-6c33a2110292,2,/products/mobile/customer/segmentation-dashboard,2025/09/01 04:07:25,Encrypted data transfer via Smart TV: 151****3371 - User: f26b0db4-ca7c-4f2f-95fd-6c33a2110292
abacef19-41bd-454e-be49-eb4ec1f73696,2,/products/iot/sim-connection/management-platform,2025/09/01 04:07:36,Encrypted data access on Android Tablet: chen****12@company.com - Account: abacef19-41bd-454e-be49-eb4ec1f73696
a75cd85b-af92-4f5e-a6e0-263f6219516f,2,/products/cdn/traffic-distribution/analysis-report,2025/09/01 04:08:34,"Secure data operation using Windows PC: Email: wang****12@test.com, Phone: 157****6640 - Account: a75cd85b-af92-4f5e-a6e0-263f6219516f"
fc0a2dbb-dda8-4499-ab54-2efc3b00e816,2,/marketing/brand/health-tracking-report,2025/09/01 04:30:06,Encrypted data access on macOS PC: ji****99@example.com - Account: fc0a2dbb-dda8-4499-ab54-2efc3b00e816
9606d76c-0f9e-4560-b28e-24558b7d291f,2,/confidential/hr/succession-planning/leadership-pipeline,2025/09/01 04:31:31,"Secure data operation using iPad: Email: ji****12@example.com, Phone: 150****9439 - Account: 9606d76c-0f9e-4560-b28e-24558b7d291f"
c8151ccc-6552-434f-9ed9-c62e194b9ad3,2,/confidential/finance/capex/tracking-report,2025/09/01 04:32:21,Encrypted data access on iPad: qi****12@example.com - Account: c8151ccc-6552-434f-9ed9-c62e194b9ad3
01694ea2-0ad5-43a5-ad03-fe6afbe24e1f,2,/confidential/products/broadband/enterprise-leased-line/details,2025/09/01 04:42:24,Encrypted data transfer via iPhone: 152****2995 - User: 01694ea2-0ad5-43a5-ad03-fe6afbe24e1f
b3a601c4-100b-4ef7-ab3b-94e8118c5d8b,2,/products/broadband/net-additions/analysis,2025/09/01 05:02:08,Encrypted data transfer via macOS PC: 150****5935 - User: b3a601c4-100b-4ef7-ab3b-94e8118c5d8b
c8151ccc-6552-434f-9ed9-c62e194b9ad3,2,/products/broadband/pre-cover/community-list,2025/09/01 05:03:34,Encrypted data access on Android Phone: xi****88@test.com - Account: c8151ccc-6552-434f-9ed9-c62e194b9ad3
f283a919-ddda-439b-bfef-a95b77295138,2,/products/cdn/traffic-distribution/analysis-report,2025/09/01 05:06:06,"Secure data operation using iPhone: Email: zhao****88@test.com, Phone: 139****5556 - Account: f283a919-ddda-439b-bfef-a95b77295138"
e53f462f-7c54-4039-8a26-a5294c57456d,2,/confidential/products/cloud/gross-margin/analysis,2025/09/01 05:09:38,"Secure data operation using Android Tablet: Email: qi****12@example.net, Phone: 136****7813 - Account: e53f462f-7c54-4039-8a26-a5294c57456d"
21b730a1-f714-4be4-9c1b-e2f4b2725274,2,/products/iot/sim-connection/management-platform,2025/09/01 05:12:25,Encrypted data transfer via Windows PC: 157****5266 - User: 21b730a1-f714-4be4-9c1b-e2f4b2725274
d4481b62-b7a9-4840-b027-0f205aa8e3b4,2,/products/broadband/pre-cover/community-list,2025/09/01 05:15:16,Encrypted data access on macOS PC: li****ao@example.net - Account: d4481b62-b7a9-4840-b027-0f205aa8e3b4
ac7e248e-16b7-4c49-8ca4-376d9b0b954e,2,/confidential/hr/labor-cost/budget-execution-control,2025/09/01 05:27:30,"Secure data operation using iPad: Email: zhao****12@example.com, Phone: 159****4888 - Account: ac7e248e-16b7-4c49-8ca4-376d9b0b954e"
c432fde4-711d-47a5-860e-820e0e225ed9,2,/confidential/operations/it-system/health-dashboard,2025/09/01 05:35:25,Encrypted data access on Android Phone: li****99@example.org - Account: c432fde4-711d-47a5-860e-820e0e225ed9
cc7d2812-b96d-4e32-87f9-1f4df18f166c,2,/confidential/finance/budget/execution-progress,2025/09/01 05:53:56,Encrypted data transfer via Linux Workstation: 143****5691 - User: cc7d2812-b96d-4e32-87f9-1f4df18f166c
4da1fa75-0a47-49d9-be26-2678c0066055,2,/products/mobile/co-branded-cards/report,2025/09/01 06:12:44,Encrypted data access on macOS PC: qi****ou@example.net - Account: 4da1fa75-0a47-49d9-be26-2678c0066055
e1ac5da1-d25c-43d0-985c-2fe08c4fabac,2,/products/vr-ar/user-experience/report,2025/09/01 06:18:20,Encrypted data transfer via Android Tablet: 136****9762 - User: e1ac5da1-d25c-43d0-985c-2fe08c4fabac
3a3bd891-b163-41cd-9312-8b3470573179,2,/products/broadband/pre-cover/community-list,2025/09/01 06:37:55,Encrypted data access on iPad: ji****ao@example.com - Account: 3a3bd891-b163-41cd-9312-8b3470573179
7a505660-81ea-4feb-9d65-abeb70017c1b,2,/confidential/products/mobile/device-subsidy/effectiveness-analysis,2025/09/01 06:51:06,Encrypted data transfer via iPad: 135****6908 - User: 7a505660-81ea-4feb-9d65-abeb70017c1b
a048d464-abf2-4306-a86c-e1eebfce3fea,2,/confidential/hr/work-hours/project-cost-accounting,2025/09/01 07:09:57,Encrypted data transfer via Android Tablet: 152****9329 - User: a048d464-abf2-4306-a86c-e1eebfce3fea
ccf1ef27-1e4a-4754-aa08-4ddff0a837a7,2,/products/mobile/omni-channel/sales-service-integration,2025/09/01 07:16:18,Encrypted data transfer via Windows PC: 151****8756 - User: ccf1ef27-1e4a-4754-aa08-4ddff0a837a7
9606d76c-0f9e-4560-b28e-24558b7d291f,2,/marketing/social-media/sentiment-volume-analysis,2025/09/01 07:23:28,Encrypted data access on Smart TV: yang****12@example.com - Account: 9606d76c-0f9e-4560-b28e-24558b7d291f
67608e2e-0d6d-4f0f-8e77-e4b65b8274f8,2,/products/mobile/value-up/plan-tracker,2025/09/01 07:34:30,"Secure data operation using Android Tablet: Email: zhang****ou@company.com, Phone: 139****1089 - Account: 67608e2e-0d6d-4f0f-8e77-e4b65b8274f8"
7d6802ac-b3d4-4402-af82-86c49e607ad4,2,/confidential/hr/recruitment/efficiency-quality-analysis,2025/09/01 08:00:00,"User operation on iPad, account ID: 7d6802ac-b3d4-4402-af82-86c49e607ad4"
c733d0b1-c0d1-4398-a8a5-1a29fbc37fb1,2,/confidential/operations/network-assets/lifecycle-management,2025/09/01 08:00:06,"Navigation on Android Phone, account identifier: c733d0b1-c0d1-4398-a8a5-1a29fbc37fb1"
ffedee96-df0d-49b0-9a9f-c1cc4f2a6074,2,/confidential/finance/profit-loss/realtime-dashboard,2025/09/01 08:00:10,"Navigation on Smart TV, account identifier: ffedee96-df0d-49b0-9a9f-c1cc4f2a6074"
ecbebfe7-03c9-4212-9180-5482c924be7c,2,/confidential/finance/cost/breakdown-analysis,2025/09/01 08:00:10,"Browser session on Smart TV, user: ecbebfe7-03c9-4212-9180-5482c924be7c"
e4a6dc9d-44e2-43dc-852a-f6aab9cedd58,1,/products/nft/issuance-trading/dashboard,2025/09/01 08:00:23,"Page view using Linux Workstation, account: e4a6dc9d-44e2-43dc-852a-f6aab9cedd58"
4cd58b2b-93ba-45c9-bf2b-ee809acd4455,2,/marketing/brand/health-tracking-report,2025/09/01 08:00:34,"Navigation on iPhone, account identifier: 4cd58b2b-93ba-45c9-bf2b-ee809acd4455"
086fb1fc-894d-4baf-9b14-0c0d9eabaf19,2,/marketing/brand/health-tracking-report,2025/09/01 08:00:35,"Navigation on iPhone, account identifier: 086fb1fc-894d-4baf-9b14-0c0d9eabaf19"
51a3ccb4-4f19-4a60-ae13-344dad7c1db9,2,/confidential/hr/labor-cost/budget-execution-control,2025/09/01 08:00:38,"Navigation on iPad, account identifier: 51a3ccb4-4f19-4a60-ae13-344dad7c1db9"
216bf335-bd6c-4092-9c62-9d30242627fa,1,/products/broadband/installation-quality/monitoring,2025/09/01 08:00:43,"Access using Windows PC, login account: 216bf335-bd6c-4092-9c62-9d30242627fa"
9c51954d-efbb-4099-be9f-85b4f45f9f1c,2,/network/traffic/realtime-big-screen,2025/09/01 08:00:52,"User operation on macOS PC, account ID: 9c51954d-efbb-4099-be9f-85b4f45f9f1c"
a6693299-9005-4bb3-aa7a-7923d51f8e46,2,/products/mobile/sim-card/inventory-alert,2025/09/01 08:00:53,"Access using Android Phone, login account: a6693299-9005-4bb3-aa7a-7923d51f8e46"
4e8a9b41-0f26-40a0-9159-7781c178ee3e,1,/products/broadband/gigabit/promotion-dashboard,2025/09/01 08:01:01,"User operation on iPad, account ID: 4e8a9b41-0f26-40a0-9159-7781c178ee3e"
3449ff4e-4567-44a3-ab09-ba57c011094a,2,/confidential/products/mobile/clv/prediction-model,2025/09/01 08:01:02,"Page view using iPad, account: 3449ff4e-4567-44a3-ab09-ba57c011094a"
7e2f265d-632f-4b47-89b4-438149b489a4,1,/products/vr-ar/user-experience/report,2025/09/01 08:01:15,"User operation on macOS PC, account ID: 7e2f265d-632f-4b47-89b4-438149b489a4"
df2091c6-7afe-4374-852e-96408ad9489e,2,/confidential/finance/ar/aging-analysis,2025/09/01 08:01:35,"Access using iPad, login account: df2091c6-7afe-4374-852e-96408ad9489e"
4c6d58be-3599-4822-bc77-ed516b52da45,2,/products/cdn/traffic-distribution/analysis-report,2025/09/01 08:01:41,"Navigation on Linux Workstation, account identifier: 4c6d58be-3599-4822-bc77-ed516b52da45"
36a5daa4-df13-4409-8e99-bcc6de8542a7,1,/confidential/products/broadband/procurement-cost/accounting,2025/09/01 08:01:45,"Browser session on Windows PC, user: 36a5daa4-df13-4409-8e99-bcc6de8542a7"
be8e10f6-896d-4481-9519-00fd0b0ca4c2,1,/marketing/brand/health-tracking-report,2025/09/01 08:01:53,"User operation on iPad, account ID: be8e10f6-896d-4481-9519-00fd0b0ca4c2"
59d521a2-dd1b-4b85-9ea5-624d48fac641,2,/products/broadband/network-quality/perception-report,2025/09/01 08:01:55,"Page view using iPhone, account: 59d521a2-dd1b-4b85-9ea5-624d48fac641"
143b8be5-88ae-4b10-a3e9-a4eba914045c,2,/products/broadband/network-quality/perception-report,2025/09/01 08:01:56,"Navigation on Windows PC, account identifier: 143b8be5-88ae-4b10-a3e9-a4eba914045c"
679401b8-158b-4434-b958-f6e8634fcbdb,2,/confidential/operations/network-assets/lifecycle-management,2025/09/01 08:02:08,"Navigation on Linux Workstation, account identifier: 679401b8-158b-4434-b958-f6e8634fcbdb"
b5437fd7-eb32-4807-8d32-4a1f03e79206,1,/products/vr-ar/user-experience/report,2025/09/01 08:02:20,"Access using macOS PC, login account: b5437fd7-eb32-4807-8d32-4a1f03e79206"
24588f71-ee17-4343-8d97-ea5c585c62de,2,/confidential/finance/capex/tracking-report,2025/09/01 08:02:28,"Access using macOS PC, login account: 24588f71-ee17-4343-8d97-ea5c585c62de"
a93b8033-498a-46eb-8436-aa8e72fdfdad,2,/hr/training/roi-evaluation,2025/09/01 08:02:29,"Page view using iPad, account: a93b8033-498a-46eb-8436-aa8e72fdfdad"
ae6f6133-359c-46db-bb89-fc7aa7b7e574,2,/confidential/products/mobile/clv/prediction-model,2025/09/01 08:02:43,"Browser session on macOS PC, user: ae6f6133-359c-46db-bb89-fc7aa7b7e574"
cf788893-dc73-41c0-93e7-9adda7025a06,2,/marketing/customer-satisfaction/csat-nps-dashboard,2025/09/01 08:02:46,"Access using Linux Workstation, login account: cf788893-dc73-41c0-93e7-9adda7025a06"
5d3e5774-4703-4ee5-a874-0572058173b1,2,/products/blockchain/certification-volume/stats,2025/09/01 08:02:46,"User operation on Android Phone, account ID: 5d3e5774-4703-4ee5-a874-0572058173b1"
3e4eda64-2f42-4925-b849-a4a181998a24,2,/products/vr-ar/user-experience/report,2025/09/01 08:02:53,"Browser session on iPhone, user: 3e4eda64-2f42-4925-b849-a4a181998a24"
89449f1e-dea7-472b-bb3e-e25cee82f19f,2,/confidential/network/core/load-performance-monitoring,2025/09/01 08:02:55,"Navigation on iPad, account identifier: 89449f1e-dea7-472b-bb3e-e25cee82f19f"
b05189af-3db0-47f5-b910-fb8b9f0fd1b5,1,/products/broadband/net-additions/analysis,2025/09/01 08:03:00,"Page view using Windows PC, account: b05189af-3db0-47f5-b910-fb8b9f0fd1b5"
5aae7936-70d9-4eb5-b246-650cd41b9946,2,/marketing/channels/omni-channel-effectiveness,2025/09/01 08:03:01,"Navigation on Smart TV, account identifier: 5aae7936-70d9-4eb5-b246-650cd41b9946"
275feb0c-6a95-4118-a3e5-c6d4ff1ba1c8,2,/hr/training/roi-evaluation,2025/09/01 08:03:25,"User operation on iPhone, account ID: 275feb0c-6a95-4118-a3e5-c6d4ff1ba1c8"
54db1687-f2c3-4ff9-ae4f-b3e92f76e210,2,/products/ai-computing/resource-scheduling/status,2025/09/01 08:03:29,"Navigation on iPad, account identifier: 54db1687-f2c3-4ff9-ae4f-b3e92f76e210"
1f17826d-aab1-4462-8c88-70a21193ba3c,2,/marketing/customer-satisfaction/csat-nps-dashboard,2025/09/01 08:03:42,"Access using Android Phone, login account: 1f17826d-aab1-4462-8c88-70a21193ba3c"
90ababa2-b850-4b11-9bf5-1afef1742cf5,1,/confidential/products/mobile/packages/cost-profit-model,2025/09/01 08:03:43,"Access using Android Tablet, login account: 90ababa2-b850-4b11-9bf5-1afef1742cf5"
612d07d7-cca9-4d3d-856f-150175115d25,2,/products/international-cloud-circuit/monitoring,2025/09/01 08:03:47,"Page view using Android Tablet, account: 612d07d7-cca9-4d3d-856f-150175115d25"
99f3a206-488d-4e0a-ac05-b0d29d93a39e,1,/confidential/hr/succession-planning/leadership-pipeline,2025/09/01 08:03:54,"User operation on Smart TV, account ID: 99f3a206-488d-4e0a-ac05-b0d29d93a39e"
f34b4dec-1a54-4121-a9f3-9f60625b4ca1,1,/products/broadband/business/overview-dashboard,2025/09/01 08:03:56,"Browser session on macOS PC, user: f34b4dec-1a54-4121-a9f3-9f60625b4ca1"
fcd3d036-2f0d-4e3d-80cd-eadde7da5a2d,1,/marketing/brand/health-tracking-report,2025/09/01 08:04:02,"Access using macOS PC, login account: fcd3d036-2f0d-4e3d-80cd-eadde7da5a2d"
bc22cd87-dab9-47be-be1f-50174b0c5828,2,/products/blockchain/certification-volume/stats,2025/09/01 08:04:03,"Browser session on Smart TV, user: bc22cd87-dab9-47be-be1f-50174b0c5828"
1909507b-d38c-4ec8-aa6a-07e8289df02f,1,/products/mobile/inactive-users/reactivation-campaign,2025/09/01 08:04:06,"Access using Windows PC, login account: 1909507b-d38c-4ec8-aa6a-07e8289df02f"
9ef81075-079c-4783-9121-b8c2d9861596,2,/marketing/channels/omni-channel-effectiveness,2025/09/01 08:04:23,"User operation on macOS PC, account ID: 9ef81075-079c-4783-9121-b8c2d9861596"
25535a07-620b-4949-ae46-4040edd471d1,1,/confidential/hr/compensation/competitiveness-analysis,2025/09/01 08:04:30,"User operation on iPad, account ID: 25535a07-620b-4949-ae46-4040edd471d1"
443e2826-e0a8-4fe3-8cc9-5d1fa0d8a7c7,2,/products/broadband/network-quality/perception-report,2025/09/01 08:05:05,"User operation on Android Tablet, account ID: 443e2826-e0a8-4fe3-8cc9-5d1fa0d8a7c7"
9c1eaa98-ddc9-443b-bf7b-99b96457feda,2,/network/5g/coverage-quality-map,2025/09/01 08:05:12,"Page view using iPad, account: 9c1eaa98-ddc9-443b-bf7b-99b96457feda"
126f1d48-fc71-4dc0-a997-e7216d030c53,2,/products/broadband/resources/port-utilization,2025/09/01 08:05:16,"Page view using Smart TV, account: 126f1d48-fc71-4dc0-a997-e7216d030c53"
71feb7af-3d9e-4442-bf8d-35cee85ad521,2,/products/mobile/5g-packages/development-dashboard,2025/09/01 08:05:22,"Navigation on Windows PC, account identifier: 71feb7af-3d9e-4442-bf8d-35cee85ad521"
1fb5b17e-0967-4e1d-8da1-2b788c5d6d92,1,/confidential/finance/capex/tracking-report,2025/09/01 08:05:25,"User operation on iPad, account ID: 1fb5b17e-0967-4e1d-8da1-2b788c5d6d92"
7db2dddf-2fa7-4c1f-9357-10aac5cc8d46,1,/confidential/products/mobile/privacy-calling/usage-details,2025/09/01 08:05:28,"Access using Linux Workstation, login account: 7db2dddf-2fa7-4c1f-9357-10aac5cc8d46"
746445fb-8798-4a52-a809-c45929b8d83f,2,/products/mobile/device-contracts/development-report,2025/09/01 08:05:49,"Navigation on Linux Workstation, account identifier: 746445fb-8798-4a52-a809-c45929b8d83f"
6553f0be-6c59-4164-9e4b-cecab55825d4,2,/products/mobile/vas/subscription-cancellation-analysis,2025/09/01 08:05:50,"Navigation on macOS PC, account identifier: 6553f0be-6c59-4164-9e4b-cecab55825d4"
1fb5b17e-0967-4e1d-8da1-2b788c5d6d92,1,/confidential/products/broadband/enterprise-leased-line/details,2025/09/01 08:05:50,"Navigation on Android Tablet, account identifier: 1fb5b17e-0967-4e1d-8da1-2b788c5d6d92"
8bcc3b93-1b42-40d7-9472-acb00331fcbb,2,/confidential/network/core/load-performance-monitoring,2025/09/01 08:05:54,"Browser session on Android Phone, user: 8bcc3b93-1b42-40d7-9472-acb00331fcbb"
f99cff3f-bf53-4db4-8661-297a6a383654,2,/confidential/marketing/budget/execution-alert,2025/09/01 08:06:04,"Access using Android Tablet, login account: f99cff3f-bf53-4db4-8661-297a6a383654"
ccb67c4b-9ea9-4cf9-97db-41c9c113fc8d,1,/confidential/finance/marketing-spend/roi-analysis,2025/09/01 08:06:06,"Navigation on iPad, account identifier: ccb67c4b-9ea9-4cf9-97db-41c9c113fc8d"
833bdda1-d601-49b3-85f7-95e2d4d163eb,2,/hr/organizational-effectiveness/labor-cost-analysis,2025/09/01 08:06:07,"Page view using Android Tablet, account: 833bdda1-d601-49b3-85f7-95e2d4d163eb"
da9dcc5e-4947-4350-83b9-6a609470e453,1,/confidential/marketing/cac/analysis-report,2025/09/01 08:06:11,"Browser session on Linux Workstation, user: da9dcc5e-4947-4350-83b9-6a609470e453"
6e76ed63-06e3-4137-823d-153d35fecf8c,2,/confidential/products/mobile/arpu/daily-report,2025/09/01 08:06:18,"Browser session on Smart TV, user: 6e76ed63-06e3-4137-823d-153d35fecf8c"
361432c8-be20-41d8-b9fc-63d2e9957fb7,2,/confidential/finance/capex/tracking-report,2025/09/01 08:06:38,"Browser session on Smart TV, user: 361432c8-be20-41d8-b9fc-63d2e9957fb7"
22065a10-eecf-4bfc-ba11-91c16380b5c8,2,/confidential/operations/it-system/health-dashboard,2025/09/01 08:06:39,"Page view using iPhone, account: 22065a10-eecf-4bfc-ba11-91c16380b5c8"
721fed6f-0fd1-4ece-8230-25d51bd70fc5,2,/confidential/hr/recruitment/efficiency-quality-analysis,2025/09/01 08:06:59,"Navigation on Smart TV, account identifier: 721fed6f-0fd1-4ece-8230-25d51bd70fc5"
14ee1b60-a9c5-4d06-9ac7-bbe42470f4f9,2,/confidential/marketing/budget/execution-alert,2025/09/01 08:07:00,"Access using macOS PC, login account: 14ee1b60-a9c5-4d06-9ac7-bbe42470f4f9"
bef15e46-e51b-47c4-9a9f-f9cb43209491,2,/marketing/campaigns/360-dashboard,2025/09/01 08:07:07,"Navigation on macOS PC, account identifier: bef15e46-e51b-47c4-9a9f-f9cb43209491"
1e1f9f1d-1e36-4c34-a5be-7eaf4f6a6078,1,/confidential/operations/network-assets/lifecycle-management,2025/09/01 08:07:12,"Access using iPhone, login account: 1e1f9f1d-1e36-4c34-a5be-7eaf4f6a6078"
8169bcef-3f6a-46a0-8608-e05e0f432a0b,2,/marketing/channels/omni-channel-effectiveness,2025/09/01 08:07:12,"User operation on Windows PC, account ID: 8169bcef-3f6a-46a0-8608-e05e0f432a0b"
b676698d-8fee-4398-acd0-a89322a7dc42,2,/confidential/hr/sales/performance-ranking-board,2025/09/01 08:07:15,"Browser session on Smart TV, user: b676698d-8fee-4398-acd0-a89322a7dc42"
fc0a2dbb-dda8-4499-ab54-2efc3b00e816,2,/products/broadband/complaints/analysis-report,2025/09/01 08:07:23,"Access using Android Tablet, login account: fc0a2dbb-dda8-4499-ab54-2efc3b00e816"
75a5bb65-e031-41fd-8621-c5e37f20410d,2,/confidential/hr/work-hours/project-cost-accounting,2025/09/01 08:07:52,"Navigation on Android Tablet, account identifier: 75a5bb65-e031-41fd-8621-c5e37f20410d"
8a6023a5-2038-448e-b38f-02e59d50473e,2,/confidential/network/internet-egress/bandwidth-utilization,2025/09/01 08:07:58,"Navigation on Smart TV, account identifier: 8a6023a5-2038-448e-b38f-02e59d50473e"
2c89be0c-8068-442f-a1cb-9164c0df8a68,2,/confidential/products/mobile/roaming/international-revenue-analysis,2025/09/01 08:08:07,"User operation on Android Phone, account ID: 2c89be0c-8068-442f-a1cb-9164c0df8a68"
c5f14b09-0043-44d4-970f-a7ac32486ac4,1,/products/mobile/vas/subscription-cancellation-analysis,2025/09/01 08:08:10,"Page view using Linux Workstation, account: c5f14b09-0043-44d4-970f-a7ac32486ac4"
1fb5b17e-0967-4e1d-8da1-2b788c5d6d92,1,/confidential/products/broadband/procurement-cost/accounting,2025/09/01 08:08:18,"User operation on iPad, account ID: 1fb5b17e-0967-4e1d-8da1-2b788c5d6d92"
