login_account,abnormal_ratio
48f969a9-1d04-4899-865c-63964afce179,0.4074074074074074
01cadabe-c3dd-4b9f-9245-2f96d853349f,0.4074074074074074
47fa36ed-7249-4e2c-bd9a-b5e995af8f3d,0.4074074074074074
46c28d29-7f2d-4ae0-8545-267bb68e3910,0.4074074074074074
98d61bd7-394c-4539-ae8e-826aad1fef59,0.4074074074074074
30e78b41-b872-4806-a3e3-646b8c424226,0.4074074074074074
ebc49374-16ad-4a5d-acbd-3e4f352a5248,0.4074074074074074
9695c990-982b-43dc-bd16-c2f116fa939b,0.4074074074074074
9b22373e-356f-49b3-8d04-bd3ec06fa5fc,0.4074074074074074
9e762f93-e3c1-4d6d-b8ad-cd18a50cb0be,0.4074074074074074
a2cec6f9-a108-4128-a577-e8610d276d32,0.4074074074074074
977c6f7f-5278-4714-af9d-02242846f2a2,0.4074074074074074
8afd3c90-ba07-4cf2-8ffd-91a974b344bb,0.4074074074074074
8098bbf5-c44c-4403-a53c-82a58356291a,0.4074074074074074
025e1ed5-94b8-4afb-9357-08c70f451a42,0.40540540540540543
16b7633c-cbd5-4420-8ddd-749d3dd77d80,0.40540540540540543
c27054d4-2642-4bbd-a767-e653cd11b0c0,0.40540540540540543
0e24195a-cbb8-44bd-8a8d-6fa0441042f3,0.40540540540540543
7a505660-81ea-4feb-9d65-abeb70017c1b,0.40540540540540543
89449f1e-dea7-472b-bb3e-e25cee82f19f,0.3888888888888889
172f838a-0988-4dda-a3c5-b686a8dca15b,0.3888888888888889
53b1f56a-af89-48de-897d-e1819504c5b0,0.38461538461538464
03da9ba7-6efb-4b90-ad26-5f872f785247,0.38461538461538464
01585437-b75c-4e8e-adb4-24abef266094,0.38461538461538464
58d23d63-e065-422b-a7d1-ec1f2ff8bf8f,0.38461538461538464
b734d7b7-294f-4173-9854-cb1173f0e216,0.38461538461538464
03597217-fcf5-42dc-a6b2-eaf7912d08b6,0.38461538461538464
fc0a2dbb-dda8-4499-ab54-2efc3b00e816,0.38461538461538464
fb52f6f3-6208-4c0b-b766-8e456355b535,0.38461538461538464
01e5ce4b-2c8c-423e-bdea-911f14ae3fb5,0.38461538461538464
cc50d2bd-9714-4ba0-b610-da79c42eab7a,0.38461538461538464
e27b30bb-9b1c-44c0-a848-18f2a2fbab0a,0.38461538461538464
fced253d-4113-4d1c-b0b9-170c466a758e,0.38461538461538464
2ad4dc0d-0a5e-4ce4-9468-ff4d0351d53a,0.38461538461538464
85c315d3-07e3-4b2f-9f23-90f749aaebdb,0.38461538461538464
81e90250-944f-4640-9ccd-cc131b8288e6,0.38461538461538464
e1ac5da1-d25c-43d0-985c-2fe08c4fabac,0.38461538461538464
dec026ab-5972-4821-9e49-01252969427f,0.38461538461538464
bda46ab7-6404-41e8-acc2-b3e9f5b2e11f,0.38461538461538464
f5886cc3-cbf5-4100-a201-92e3e2b6d8f6,0.38461538461538464
0a9a480e-0b3f-4611-bf64-a4d5659343ee,0.38461538461538464
70742c4a-0392-4995-a0b2-1c6523cb9b1d,0.38461538461538464
e53f462f-7c54-4039-8a26-a5294c57456d,0.38461538461538464
6d7d22f4-0953-4e5a-8781-c095d3bb87e4,0.38461538461538464
9cac0ef0-a6c5-4ae9-af59-8fed66a9b2ad,0.38461538461538464
e5e6c78f-e8a5-41db-99e4-6e4e87e4a6bd,0.38461538461538464
eded5aaa-5e30-4952-a61f-045aab07f4ee,0.38461538461538464
6ffc1df5-583c-48d0-b4d2-900b10938279,0.38461538461538464
a646caab-89c6-4702-8643-853632d75a98,0.38461538461538464
ed420cc1-e9eb-4790-a917-3db7d421ab68,0.38461538461538464
a048d464-abf2-4306-a86c-e1eebfce3fea,0.38461538461538464
5d4b2061-6d26-42ca-b62c-c09000523177,0.38461538461538464
abacef19-41bd-454e-be49-eb4ec1f73696,0.38461538461538464
62185d7f-b5f3-44c6-923c-2f83eee23e2e,0.38461538461538464
a44474ed-b42c-4110-9e08-83bdb21a80de,0.38461538461538464
f283a919-ddda-439b-bfef-a95b77295138,0.38461538461538464
5d4fef1b-067e-474a-8916-b0bdcc0d3e74,0.38461538461538464
59d521a2-dd1b-4b85-9ea5-624d48fac641,0.38461538461538464
d38ba2a0-ab6b-4f71-aed4-36f5b57ebef0,0.38461538461538464
ddab6653-5a85-4eb4-8aa2-8dd6586761db,0.38461538461538464
46eb90a9-22a0-40d7-ad2d-325aced3f311,0.36
40ed7a16-5171-4c48-932f-2811ca146845,0.36
01694ea2-0ad5-43a5-ad03-fe6afbe24e1f,0.36
4cf4e9b6-c695-4070-b45a-3461ec89db44,0.36
bd8a362f-655c-42db-b40b-29d72ba0e995,0.36
be46637a-c8d6-48de-97a8-5403481ee7d5,0.36
3a3bd891-b163-41cd-9312-8b3470573179,0.36
439500d0-f05f-46ae-aeac-ca3afefdd8a1,0.36
4d8aec79-1a43-49e9-918b-84b6fe090678,0.36
c432fde4-711d-47a5-860e-820e0e225ed9,0.36
fc7e7998-d6dd-4ab6-a2f0-ebe439ada6c7,0.36
dacd89ec-348b-46ae-8591-db872b29d782,0.36
99db8a53-e11b-4727-9825-7d2fa1c6a0a3,0.36
a43bb478-f317-4313-a71d-65768b0981df,0.36
683b7cbb-83c6-4efb-819e-6b2c5fc7e62d,0.36
63ed4d26-3cd1-4c11-927f-3b2b4e6eb809,0.36
d54aee75-3cdf-48f2-8433-f991b0c7ce5d,0.36
373aeebf-b16c-48b6-acb7-37c2827cc0f8,0.36
d36a00d6-1543-441a-8a51-bf9595fe37e7,0.36
af6bb342-e158-49ca-b300-ba257fa682c2,0.36
b2d831f4-78e7-4716-9877-9a9ff5a4af52,0.36
0ffb1172-530c-4fa7-af39-33198ae534b2,0.36
04f2d9a1-58fc-4541-89cb-f13708a43cba,0.36
605ed6c1-6275-4c42-82b5-b9c88ff15096,0.36
647340c6-31d4-41aa-9256-8659e6bf517f,0.36
aefb1c42-6349-4fda-99cd-1563b9ac86fe,0.36
d4481b62-b7a9-4840-b027-0f205aa8e3b4,0.36
3674d27c-0dec-4541-ba36-9b182f1d6045,0.36
21b730a1-f714-4be4-9c1b-e2f4b2725274,0.36
334bfb77-8877-484e-834c-9b567e9d7603,0.36
d9320aed-098f-4858-8951-cd8200e9696a,0.36
4706bd30-351b-4428-8185-127cc6bcf675,0.36
012b3e27-c8bc-473d-a59e-b88e6f135225,0.36
e46152ef-2779-4667-b42c-1e2e0209d531,0.36
96999341-f8fa-47a4-9c1e-f820ac5dd243,0.36
910631e1-892f-48b3-8ac6-d46826503e16,0.36
26d66510-b755-40fa-b9e2-2af948d2a41e,0.36
e41b0a84-e2eb-4787-bcc1-7805c9aa1116,0.36
346ef043-ebfa-47fe-a93f-75446f308040,0.36
9cd5e1aa-14c7-4685-8894-dd988a76b592,0.36
d71bcb79-74ad-43ec-8263-12dd212b57ee,0.36
0c7a9592-8a9b-4397-b74d-03512add0e3a,0.36
889a4070-a6e3-4777-86c2-809b149396ae,0.36
962ae397-4370-48ad-a036-ecf738335fbb,0.36
30b9174a-2a05-4ff5-af81-c51e70fde1a5,0.36
907c0c76-296e-4d27-a1d6-a3dd4e5bc3f6,0.36
b8e5237d-f6e8-481b-a1da-ac1e7729fa9d,0.35135135135135137
f3c9f6c3-c269-44ff-b56b-df7a175b3825,0.35135135135135137
26b1c444-d53c-4281-b8a1-8ced51ac8b76,0.35135135135135137
7ee737c9-1a79-4d09-8483-3cb054f240eb,0.35135135135135137
5b28540e-c1dd-4791-8b87-c2b17d7f1808,0.34782608695652173
b9bffb54-57b7-4fbc-b019-ab978b548048,0.3333333333333333
ffa610ee-8a94-4dc2-8d48-11c040f8ebd1,0.3333333333333333
41e7a610-219c-479b-8a3c-4d4674c59095,0.3333333333333333
5bf515d1-24ac-40ed-8da2-03cb9c74958b,0.3333333333333333
ea50f03d-075f-428a-b378-c250ff4c88c0,0.3333333333333333
a2a26b49-a85b-4301-8974-cf008240b944,0.3333333333333333
204f7056-5422-439c-bbed-23c4cf00d9b9,0.3333333333333333
66425f22-2554-480f-bd33-277c88bce846,0.3333333333333333
2e4aba2c-9f53-40f0-822f-802257705efc,0.3333333333333333
98aa7447-fea9-4047-a99f-4b110f8559f1,0.3333333333333333
9606d76c-0f9e-4560-b28e-24558b7d291f,0.3333333333333333
88d2fc61-eb90-48f2-a6dd-cc3fe37f1b49,0.3333333333333333
2e5433cf-12b5-4f73-a9fa-8f77a09fe17c,0.32432432432432434
8c5250b1-67b1-40a8-a026-4b673b8b32d4,0.32432432432432434
67608e2e-0d6d-4f0f-8e77-e4b65b8274f8,0.3181818181818182
c8151ccc-6552-434f-9ed9-c62e194b9ad3,0.3142857142857143
725fa25a-eb68-49d9-aee9-51fd407e9a67,0.3142857142857143
0c1bf83e-70ec-42bb-96e5-6e0c17bb89ff,0.3142857142857143
824ef02f-53c1-4b9a-a572-ba16460dd6b8,0.3142857142857143
5ec59f1d-7326-4174-a471-771486f66a59,0.3142857142857143
d5194aaf-5a8f-46a3-8278-dd30e1f06620,0.3142857142857143
6838177e-07ec-4cde-9e2d-a0fbebfc284d,0.3142857142857143
c9715e11-ace0-4b45-8893-6895179b8820,0.3142857142857143
4da1fa75-0a47-49d9-be26-2678c0066055,0.3111111111111111
2f69aada-5e21-4875-9484-9272dde70251,0.3111111111111111
70b05636-9785-4ef9-8a2a-323c9c535ffd,0.3055555555555556
9f26c7aa-44b9-49dc-9de1-35e5f66a0e3d,0.3055555555555556
343ed998-3937-4f50-bd7a-45b6dc2502e6,0.3055555555555556
9e920f10-6d5f-4497-aee1-e6f2246b458a,0.3055555555555556
d5ca0842-e59d-4cf2-b149-b5642a2916e4,0.3055555555555556
399ab906-f16f-48d0-8d7e-ad5ab34f17bf,0.3055555555555556
64cb6f12-8df2-483c-b794-194daca394fa,0.3055555555555556
5c621f48-937a-4fd2-8262-00b9378926a9,0.3055555555555556
ac7e248e-16b7-4c49-8ca4-376d9b0b954e,0.3055555555555556
1028cbd7-4d4a-4baa-934b-d945f11dd7e9,0.2972972972972973
f26b0db4-ca7c-4f2f-95fd-6c33a2110292,0.29411764705882354
cc7d2812-b96d-4e32-87f9-1f4df18f166c,0.29411764705882354
ca45d3a5-2ddf-4e3b-ae65-fdc84f500c06,0.2857142857142857
30b8ed75-bd8f-4a9f-a805-e5e7e677d596,0.2857142857142857
a75cd85b-af92-4f5e-a6e0-263f6219516f,0.2857142857142857
145e07e3-6a0f-4bf9-9074-eb7751cfa83f,0.2857142857142857
ca2ba547-3f1a-498a-ac91-f0f1a51bfb1f,0.2857142857142857
dc56a565-8b32-49ee-b328-76589a316f2a,0.2857142857142857
7771c64d-1992-446d-8fe9-45d74cca3e51,0.2777777777777778
326b5cfb-b506-4c49-b65e-deceaa79bd58,0.2777777777777778
8cfb19a5-0314-48a2-b336-5d7e1b0a9fbe,0.26666666666666666
4d5c39fd-da31-45d7-b5fa-0d2c61dd2135,0.2647058823529412
48920fed-1164-4bf2-8439-b7d215ce28c6,0.2647058823529412
c941f1a5-8e68-413c-9e1e-9c2d70c9b7eb,0.2647058823529412
d01c1761-a310-4c6d-b531-331bdbd967e0,0.2647058823529412
cbaab0d0-8d39-4dee-9e81-d0fa931daaae,0.2647058823529412
721fed6f-0fd1-4ece-8230-25d51bd70fc5,0.2571428571428571
ae6f6133-359c-46db-bb89-fc7aa7b7e574,0.2571428571428571
db1d7141-c0bd-4010-aa1b-c7eaa81cfe68,0.2222222222222222
0dae851d-2882-4aad-b912-694f039d5af0,0.2222222222222222
22aa8818-5c1a-4aa4-b880-cd42e98fc656,0.2222222222222222
33605ad4-da44-42bb-bf29-ee9050a39d10,0.2222222222222222
df2cbf23-6368-451a-a452-9f8c374a2158,0.2222222222222222
e5f576d8-227f-4d5d-8794-4284f69e5f36,0.2222222222222222
700e7a01-2496-4c9c-b517-31cadbdc0883,0.2222222222222222
76183d3c-7796-4f4c-a93f-7f7e92de8d69,0.2222222222222222
dfc84382-476c-407b-b59a-a1ecca617d74,0.2222222222222222
257725a1-d73d-458b-a6cf-0c163b43d219,0.2222222222222222
8c9a2b24-f601-4f1c-b643-b0ffe34ceadd,0.2222222222222222
7fc79462-38dd-4206-84c9-164e1fd9c0aa,0.2222222222222222
af5655a6-1153-42ed-a60e-18d77b5ece63,0.2222222222222222
b056981a-20e5-4fea-bafb-7c22069f88bd,0.2222222222222222
61649ac8-1ac1-43b0-b1a0-16296b5c6344,0.2222222222222222
af07b3f4-d1d4-4dc4-9324-140e889dacdc,0.2222222222222222
18a99937-ec39-4bd4-a7df-1130f3ea2076,0.2222222222222222
37313bf2-d7c8-42c6-8dd3-f140ea0146ae,0.2222222222222222
14bcdef6-7059-4341-94b4-7b4da101a194,0.2222222222222222
52920c21-66f4-4a15-b8ee-312eb86adad1,0.2222222222222222
126f1d48-fc71-4dc0-a997-e7216d030c53,0.2222222222222222
34b428cd-d492-49fd-af35-5a415f247100,0.2222222222222222
a539cacc-5a0b-4756-91d7-ab0dba50c4ae,0.2222222222222222
5c5542c6-7df7-4eb3-b905-e859cf31ff1a,0.2222222222222222
a78c3fe4-fef5-4084-aac0-a58c78ab6a40,0.2222222222222222
a620052a-b9b1-481b-afff-8e2fb4897c91,0.2222222222222222
233f3280-8341-41c9-9de5-dd4731e7919d,0.21621621621621623
f479aea6-5c58-4ca3-adac-fc651a5c7823,0.21621621621621623
0baf3ff5-ce1d-4928-a643-098ea494edd2,0.21621621621621623
0c26f06f-6175-4425-9796-ea7205948096,0.21621621621621623
31f5246f-ea63-44c6-8435-6ef011579eef,0.21621621621621623
d8a58252-6c3a-4041-9896-389d850fc2e3,0.21621621621621623
a53c51e5-3c1a-43c0-a323-d3f7b28cc888,0.21621621621621623
35be1655-9bfe-4168-9305-c1b6003a568c,0.21621621621621623
ad8edc89-1004-456e-8273-ba34efbc8648,0.19444444444444445
6e420bc6-63a8-4a73-91b9-0f814e778de7,0.19444444444444445
c92e3db1-4c33-43a0-adc8-afb918a77994,0.19444444444444445
a767b265-4f56-4b12-b811-7b966c0b68f6,0.16666666666666666
4ef8cc89-0712-47fa-8bbb-3e45331e9b63,0.16666666666666666
83be1d15-7ebb-4a78-9645-001bd721bc83,0.16666666666666666
8866374f-80f4-4fb2-80a7-2dc1e57099a7,0.16666666666666666
fb507c8d-4ef7-4daf-8152-281a9aab3116,0.16666666666666666
2ff85e5d-babd-4c80-9e71-5250910b8d7b,0.16666666666666666
2ae12b84-030d-43fe-8097-9e7df5f5a530,0.16666666666666666
b7ff1b68-1a53-44be-8b87-707abdaaeac8,0.16666666666666666
184be439-b39f-46db-8b25-d3be6d71e715,0.16666666666666666
5804b6c7-7850-4150-9347-fb872b9fea26,0.16666666666666666
583f90cb-e66c-41f3-a030-b3f3b3bca8b0,0.16666666666666666
b79b9d66-5a7a-446d-b589-9b7fdf231507,0.16666666666666666
af4171d0-f3e3-4c05-ad31-d6865c596267,0.16666666666666666
bef15e46-e51b-47c4-9a9f-f9cb43209491,0.16666666666666666
3bfe0a80-ec7a-4a4c-aeb6-5ba5091d5fe2,0.16666666666666666
698f8780-39f7-411e-be00-0cdfc431e0ed,0.16666666666666666
6da0ccb5-7b30-4859-9a45-70545a27926b,0.16666666666666666
665c5ac1-b349-4086-b913-09fb3c33a7a5,0.16666666666666666
93edac39-f8e8-4e9c-9e30-46b215f67602,0.16216216216216217
ffbf733b-9652-4fb0-abe3-75a131059e8f,0.16216216216216217
19e0ef9d-5579-46d9-ae5b-d0bd61830f4b,0.16216216216216217
ddbd5319-3607-43d2-8c32-b4bc8e79062c,0.15384615384615385
263942a5-a98d-465d-8e6b-e86c7b3de01a,0.15384615384615385
df1f568e-400f-4000-abac-4e14b2b4ab88,0.15384615384615385
2ca71f36-c183-4e3c-ae96-af64b855793d,0.15384615384615385
c8ffb723-87ea-48c8-9421-10b77ec6fbb0,0.15384615384615385
1314ba88-bee4-4a26-8a78-f56849e143c9,0.15384615384615385
4402eb7f-73e4-45d9-a3d8-a635438c045e,0.15384615384615385
8687cf6d-b316-49da-80ca-59b848e248bd,0.15384615384615385
477eee30-13c3-413d-971a-25600d2aec54,0.15384615384615385
00d42ef7-059f-4e69-8aa3-8d8120979b1a,0.15384615384615385
3e7cf77c-1244-4b07-bf1b-d8fffdaa1853,0.15384615384615385
faebbb13-430f-41e9-ae2b-926395064b5a,0.15384615384615385
8e52f319-5678-4710-8402-605a5484e247,0.15384615384615385
275ee420-51e9-441e-aeb6-26d883b91c73,0.15384615384615385
0b77c147-5664-429c-842d-655574443e45,0.15384615384615385
e05aea01-7a06-4235-883d-78e86a2cdab6,0.15384615384615385
07d3d15b-201c-41a4-8e3c-7fb6ad86d0fe,0.15384615384615385
e876a931-e711-4fcf-ae73-ba9329e25213,0.15384615384615385
70dd7c0d-f68f-4745-ae41-f6dadca7a4c2,0.15384615384615385
70860f0f-070d-44e8-bb4b-0b1b87671520,0.15384615384615385
2b4e54d1-b2ee-43e8-b724-7898872da0ed,0.15384615384615385
86a23916-8103-4836-8be4-afd99b0420d3,0.15384615384615385
e57cb527-ed21-4071-8099-0cace361001d,0.15384615384615385
2af9ce1c-f7c8-44d2-ad03-e183d22f53bf,0.15384615384615385
e6d916fb-3673-411d-bc5b-18757c3d63bd,0.15384615384615385
c8d62eb8-fcd7-4d5e-91a5-8b09d44a702e,0.15384615384615385
01aab67b-c54d-463b-8fcb-2414968e169c,0.15384615384615385
8a6023a5-2038-448e-b38f-02e59d50473e,0.15384615384615385
28d30d3d-a39c-4c7f-a72c-08d29d7865ba,0.15384615384615385
8d068211-07fe-402c-bf38-9a91bd141c5d,0.15384615384615385
89076c29-ecdc-431d-9fda-dad8ecf651e4,0.15384615384615385
8750c3fc-c81d-4def-a141-78377cb2577c,0.15384615384615385
764da017-baa8-44a4-981e-1298206556dd,0.15384615384615385
763d263c-89e0-4c0b-9a42-9de3fbad8920,0.15384615384615385
7a49168a-03e5-43a1-9a82-83d81ea47a67,0.15384615384615385
2cf537c0-15bb-45cc-b2f4-e88d46673559,0.15384615384615385
9692c20a-2d2a-4bed-ba1a-06819cccd715,0.15384615384615385
96f54276-78ed-49ce-b73d-53119a595e7c,0.15384615384615385
984dcefc-0b09-42ea-8f87-d3a26e75634c,0.15384615384615385
257f9c1d-3651-4810-a794-7f538440136a,0.15384615384615385
0f9a3688-ad0d-481a-8694-a1c34b158939,0.15384615384615385
34edfea4-017a-4f8d-b812-4b04341f062e,0.15384615384615385
1dd76005-e3cb-4f2b-9714-8f64762ee69c,0.15384615384615385
af29ff82-2a3c-437f-adc8-1e259a7ba048,0.15384615384615385
a80bbdb4-bc7c-442f-ac1c-6f6d4abbd048,0.15384615384615385
20b635cf-60cb-4308-91b5-8818548711d9,0.15384615384615385
db34bc27-659f-4119-a0ea-a1dc4e5a0f7b,0.15384615384615385
5db3b990-3915-4494-b86d-2a36b37146f4,0.15384615384615385
628730d8-98d7-4d17-b71c-0d9294069236,0.15384615384615385
f0b91c4f-a38d-488f-a0b3-41dd2a0a3ea5,0.15384615384615385
1e80c784-b47e-49ab-91a2-83e700cdf42d,0.15384615384615385
35c86a7a-742e-4b67-913d-62c3458e519c,0.15384615384615385
66298dd4-c1f5-4ac5-b904-84c421d61df6,0.15384615384615385
6e972c1c-0fd2-40f6-b7de-ee7b6de83eda,0.15384615384615385
6df3b752-68b2-49d9-a99c-707da0d2c401,0.15384615384615385
3285fc62-02eb-4197-85c8-ab67ae8cf858,0.15384615384615385
dbcc4bcf-285a-496c-acc3-fe954fddaf95,0.15384615384615385
dbe32670-2deb-4c94-853f-d65daa8fec51,0.15384615384615385
eeaad60a-393a-4a84-abb1-2b492696a197,0.15384615384615385
6e0171a8-ba33-49a8-bb3c-0980d164b4b6,0.15384615384615385
f154293d-467f-406a-9ab5-dc96bbecb28f,0.15384615384615385
210fadf5-e451-4cab-9165-94b17c9f7fe0,0.15384615384615385
211bdacb-73b5-4d8e-97f5-e75495b53c76,0.15384615384615385
da627c1a-a042-49d6-ae9c-7c54243ebbd0,0.15384615384615385
64777883-7e5e-499d-ab00-37d6a2ea4b4f,0.15384615384615385
ee794d80-7ca3-4f46-a8e5-caa9a6b86180,0.15384615384615385
66e17750-212e-4a6f-849c-af541e4f3c69,0.15384615384615385
34e23356-e31c-498c-9f23-d5471c68aeb0,0.15384615384615385
5cb2c2b9-5f54-4a15-a404-fa4095026b83,0.15384615384615385
ad0d4096-59ee-4e16-acc3-cf221a90c8d5,0.15384615384615385
39625971-51cf-448e-a14d-4c600ec9d07d,0.15384615384615385
b628c005-6819-4701-b671-43203007eadb,0.15384615384615385
b756101a-30ad-400b-b1f2-2e248cef7cba,0.15384615384615385
52f53ea1-f5e3-4aa3-81eb-58dbd645b882,0.15384615384615385
52d89100-16fc-4a0e-a03d-fa138d1e3535,0.15384615384615385
54e22f6d-eeda-4cd0-ab96-83ebcea216ab,0.15384615384615385
102616fd-9df8-4dae-b77e-11164c96bc93,0.15384615384615385
cfcd9f81-1cdc-4fcc-8626-42d36c056b08,0.15384615384615385
ce0ef16c-e8e6-4595-8825-dbfea41222b1,0.15384615384615385
ae2ce8e3-34cf-4d74-915c-afc55038f515,0.15384615384615385
cfc394d0-924f-4fdd-905f-2d5d4d308988,0.15384615384615385
f5bf4b72-89b1-4a7e-88f2-c6944f79723b,0.15384615384615385
f5565332-e0ce-4dee-80ee-af4f344f5e25,0.15384615384615385
12361a27-3a2a-4cd3-a2ca-26130cb251ae,0.15384615384615385
4ff54ee1-e500-4cb4-a3a0-402c49674a73,0.15384615384615385
3cf5f434-ef8a-428a-89fb-3ba55109ec1b,0.15384615384615385
4bcaeb2b-269e-4d2b-93f6-ca6f769c7dcb,0.15384615384615385
3c32215c-c827-4af8-a4d1-2d8308acb488,0.15384615384615385
faacfaf7-7205-4407-9345-818995ddb3ce,0.15384615384615385
1803d01e-8563-4613-8331-557190e50d0f,0.15384615384615385
178891a1-08f3-4195-a955-6488cb341861,0.15384615384615385
bdb7fb12-431c-458d-bbe2-bc24e8d823c4,0.15384615384615385
11892d3c-d52d-489d-b923-10a935593953,0.15384615384615385
c1bc6fda-24ef-4804-89ed-75a76d7e7b38,0.15384615384615385
c138f091-d754-4ab4-9b49-bc6badd8854e,0.15384615384615385
bfac0ef6-ec8a-4b29-9b64-854cf5b8ef5e,0.15384615384615385
c0a93cc5-ed8c-4697-8678-b939847ef122,0.15384615384615385
c4157ec4-9e0f-4c8a-b29b-587a4e9eb2b4,0.15384615384615385
c834cd70-b9eb-403e-8941-da539eff0f31,0.15384615384615385
41e4e05d-2c36-4f7d-a7cd-cf37cd15222d,0.15384615384615385
b1cd89e9-97d5-4ce2-a542-0dd9b4043fd5,0.14814814814814814
5b3c73da-45d0-4951-8f24-af72507cafdf,0.14814814814814814
cdbb5235-b4e4-4057-a655-baee64fbc20a,0.14814814814814814
69a08df4-b6cf-4e1f-ac87-fc88aa4670b4,0.14814814814814814
1f5c069f-24c1-4df3-96bd-18fa829b61eb,0.14814814814814814
ef77cc40-e899-4f8c-b8f6-a8e981c8383a,0.14814814814814814
920c1752-d93e-40c7-b7ea-602145f6664a,0.14814814814814814
d619b8c0-7d7e-4977-ac3d-f23cbe3ce186,0.14285714285714285
ba81be6e-5291-4d9e-a659-d38ca86f2b4e,0.14285714285714285
b4305d0e-3ba9-4260-8153-8f431ebf216e,0.14285714285714285
114c98ff-4793-427f-b048-0f1f0596dd86,0.14285714285714285
f498d4cd-9b03-4ea5-849b-bfe357793ce2,0.14285714285714285
f7e52c28-9342-40bc-9676-300247a85db1,0.14285714285714285
506a6043-7ed1-4158-9ebe-50862d0f9d0c,0.14285714285714285
e05316e5-2860-49bc-9d9c-191ff2b9f074,0.14285714285714285
0ba8b1c4-b3f4-4483-8a18-8042354d3ebc,0.14285714285714285
7d6802ac-b3d4-4402-af82-86c49e607ad4,0.14285714285714285
49681461-c7ff-4cdf-9192-8af3b569228e,0.1388888888888889
50421cf4-06a0-4156-901f-2b9d55aa168d,0.1388888888888889
987febed-4451-4b7a-bd74-be8b7f02983b,0.1388888888888889
49b998d6-75ab-4eb6-9490-c51637879240,0.1388888888888889
c7105607-bb88-45c8-b222-d0107a6e6382,0.1388888888888889
204fb777-2b52-4b53-96f4-048ca046e198,0.11428571428571428
b92a4d6b-6df5-4e1e-ab39-00bc8c519332,0.11428571428571428
1e05bfdb-d087-428a-b3a1-38665b436b71,0.11428571428571428
2230a1e8-4e13-4a36-ab7c-4f22850faae8,0.11428571428571428
9edddba9-bf42-443a-9cce-939f2944d7fc,0.11428571428571428
5b89d38e-650d-4465-b852-1946e2ff9e90,0.11428571428571428
aba74321-3bb2-4776-9b35-84e21be15ad8,0.11428571428571428
484f65a0-65e6-44c4-89f7-6c3478d70173,0.11428571428571428
e5e1755d-2502-4d10-9692-5ed4b90a1c66,0.11428571428571428
bc8c3a41-cb90-4aa2-a303-8e6cfb54d5d0,0.11428571428571428
0268c1a5-e1d1-41ee-97a5-b85fff8397f5,0.11428571428571428
c5862d25-0bc3-4297-9844-17ade5117e86,0.11428571428571428
51db5213-5209-47a9-9564-e0ce24b202e6,0.1111111111111111
592d5811-b549-4576-91e3-0eaf72143019,0.1111111111111111
